adab,18,-3.1874467190685536,-12.54648426460578,12.3620404653993,2,25,45,12,9,93,60,15,7.43796047140968,
adab,23,-0.5670108628690009,7.979627750924369,-11.86173671146934,4,19,94,20,2,50,13,15,9.150101216799959,
adab,24,-4.295462752851554,-11.732843602043626,-13.132275809327082,5,74,82,28,8,27,46,13,-3.4744575624841856,
adab,4,13.37284935950537,5.790885584676317,3.105811687326373,7,56,79,24,3,88,4,15,-0.7223893174393741,
adab,4,-14.323991252315048,-8.075742086466615,-9.750919440986832,2,6,79,21,8,74,52,14,-5.704026558606307,
adab,6,4.072130790074979,8.378498374238372,-11.357759576275491,4,34,91,14,2,79,69,29,-4.084256864936174,
rf,29,-12.729151617708762,-14.79782787127021,4.245386895348698,6,53,98,29,9,48,7,10,0.35730101548649884,
adab,12,-4.820973039140124,0.8880804178944643,0.6892975427213948,2,62,8,2,5,85,86,15,-2.312703310773178,
adab,29,-0.8947316850540563,-13.319174000291666,10.093423949211068,4,85,49,3,4,26,85,27,4.213494074201694,
adab,17,8.090145748827524,16.352592316289044,14.73013569932736,3,89,3,21,5,61,19,27,-0.7317658858780867,
