svm,22,12.280152276551856,-0.6667090728185343,11.917422228300733,2,5,75,24,6,46,9,3,-4.028531896208795,
svm,11,14.897068268865826,-0.5977566076067866,15.384456708674126,1,76,68,27,9,79,88,26,-4.828126793921544,
svm,6,13.171061329320178,-9.906255027122043,-1.694965654231824,3,98,31,25,9,42,97,24,9.87324877851338,
svm,21,15.231184024834764,-0.67964507500845,-6.8975609550477355,4,84,62,17,3,47,56,2,6.129292822274872,
svm,28,16.58451757165717,-0.7966035562433493,-4.399910516040315,8,43,89,21,3,34,22,18,-3.5689469281786756,
svm,10,13.533088622130268,-0.7889950857811758,-14.415505447681825,2,89,6,1,2,41,65,12,4.890280219124591,
svm,29,14.766634481568389,-10.900827996896599,7.112223626587838,4,45,54,25,1,20,71,13,4.287895015872259,
svm,1,-0.838775011323385,-8.006744768570874,3.2206701339235266,7,35,8,24,2,18,62,3,-4.2235544516228805,
svm,21,13.176299885030158,-0.6214765486580411,-9.979040856045545,2,75,34,23,3,37,27,18,-6.618050563501849,
svm,10,15.053839990838963,-10.720314998459191,12.786170956505199,7,43,38,4,9,25,28,13,-7.880797397630342,
