svm,26,9.596150484129403,-8.464091948038062,16.32141744552391,5,15,26,24,9,94,63,22,-8.9825719360977,
svm,3,8.346626216786582,-6.85174380314675,9.016577809331064,1,75,34,22,7,81,13,4,4.154230319618058,
svm,26,10.52347121115335,-8.99422773354012,-15.836670215625453,6,38,24,28,5,2,70,23,2.570224615004591,
svm,30,8.893723208862365,-6.9253191378141405,-14.41032888038078,2,87,68,5,8,63,7,20,0.9047530326333764,
svm,16,9.145086644340878,-7.942213685492369,0.8399006205271,4,61,80,8,3,73,75,12,6.822826479611566,
svm,11,8.635426953434887,-7.3804996424649865,3.957447800649941,1,9,47,5,2,71,93,7,1.6077198708338027,
rf,2,3.9583513877788334,10.810886708246692,-5.556488274547748,2,76,72,9,8,28,6,20,6.649513400192285,
svm,15,9.71161232814175,-8.993271016430127,11.008004449430882,9,23,11,7,3,36,48,24,5.516179509214137,
svm,25,9.56437669315751,-8.876081146706005,-0.5874143222206385,2,72,97,1,1,42,77,25,-5.892512508915839,
rf,5,-11.403599756632527,-1.1681098339355191,15.55574872942606,8,77,7,21,8,11,6,1,-9.179398883146256,
