svm,3,5.1751017605762115,8.515822003555744,-10.340884978456684,1,88,65,23,10,55,45,12,3.706527602028059,
svm,22,12.927335281866654,8.349108148258214,-5.547824948270286,2,66,85,2,4,4,32,15,7.624120101514956,
svm,10,15.373166771789364,8.421344620787778,9.896897951633026,7,55,50,13,3,22,71,21,-2.3138358451354364,
svm,14,16.47986389884389,1.5196347898596905,6.462858244873178,1,64,74,20,7,85,55,16,-5.222262536242718,
svm,29,5.929474812726632,9.072079724910264,12.220498426006728,7,76,83,5,5,35,87,3,-0.9108805887498459,
linsvm,4,4.07938638235823,5.388597766623764,-6.992945548383055,5,7,19,24,5,13,70,9,8.487693023240857,
svm,6,1.096731340803231,8.269492455493548,13.567848156862059,4,92,93,7,7,2,78,4,-7.361766506590533,
svm,21,4.690546742297368,8.749971736105394,-11.486185366634324,5,55,77,27,2,4,62,29,8.351955108993634,
rf,14,-13.437949370426647,9.64305335183997,-13.389415035801823,9,72,2,10,6,81,92,19,2.9385685294324304,
svm,5,13.539402493221129,8.076719048210645,-5.445833449635401,6,64,7,3,3,82,46,29,8.825460175044375,
