qda,15,1,1,1,5,49,49,15,5,49,49,15,-1.8248832633439545,
svm,15,12.423350140047038,-8.455078455743049,1,5,49,49,15,5,49,49,15,1,
qda,15,1,1,1,5,49,49,15,5,49,49,15,-1.8240042420315596,
svm,15,6.566556075667467,-8.396856508194928,1,5,49,49,15,5,49,49,15,1,
knn,1,1,1,1,5,49,49,15,5,49,49,15,1,
knn,1,1,1,1,5,49,49,15,5,49,49,15,1,
svm,15,6.160069445680765,-8.45569190510842,1,5,49,49,15,5,49,49,15,1,
svm,15,4.809029157526748,-8.839348537352992,1,5,49,49,15,5,49,49,15,1,
qda,15,1,1,1,5,49,49,15,5,49,49,15,-1.8473972003714945,
svm,15,6.46566884431499,-8.393706429415491,1,5,49,49,15,5,49,49,15,1,
