	1_46	2_184	3_389	4_772	5_917	6_1049	adlt	bnk	car	ches	ltr	mgic	msk	p-blk	pim	s-gc	s-im	s-pl	s-sh	sem	spam	thy	tita	wine
sklearn_default	6.68	63.92	17.15	44.44	10.3	9.6	14.0	10.44	9.32	80.59	5.42	13.07	13.35	4.0	22.68	23.28	2.93	35.96	0.03	4.71	7.22	0.24	26.26	41.46
