dt,6,13.871823347308595,-13.149660242704377,12.457230355827608,7,81,5,9,6,5,31,14,-1.613249954808941,
dt,6,3.7499329084636663,-2.2998171574105477,12.180327738105206,5,70,5,16,1,32,30,9,-0.9538144374483704,
dt,2,3.365255451182165,-5.154861129082136,2.015251970892571,8,93,3,21,5,6,36,8,0.010968876257585691,
dt,9,14.939353478094585,0.7202851685403324,10.090488525733317,4,95,8,27,8,50,37,17,-1.5955608814738245,
dt,2,2.3934647630069783,13.659892783839844,0.41088943893607066,6,5,4,27,3,24,3,2,1.372793694248946,
dt,1,12.673159470039955,-9.564488191701155,14.809557403177934,9,4,2,6,9,39,18,3,-2.4914460711655213,
dt,9,13.043755549665107,-11.648725168393288,12.457230355827608,6,92,2,7,9,75,57,9,-2.4914460711655213,
dt,29,14.605227925848315,-4.155827061417746,7.527612826013719,5,40,2,23,8,17,10,29,-2.4914460711655213,
dt,2,11.731235217886582,-1.7509140541625747,4.152410118609204,6,90,3,19,6,61,24,12,-2.4914460711655213,
dt,5,4.247576725109322,-14.56724107658056,5.434407492786757,5,9,5,6,10,12,37,9,-0.058011216561048684,
