svm,2,16.253283421817873,-4.667274344821649,-13.943178165355684,1,55,46,19,7,7,58,1,-9.316896001203906,
svm,10,6.354386178100032,-4.374470324836583,10.085853191181332,2,36,14,24,8,84,30,21,-2.2531066318302644,
svm,19,-0.43629065618163665,-4.829579249680464,-9.734492068580764,9,84,2,27,2,6,31,28,6.611864207347038,
svm,5,1.2093520192676124,-4.551976828670053,13.940173371842594,1,38,64,4,6,48,17,21,3.381197995362214,
svm,4,14.178692432863787,-4.595778608842126,-7.020490986087907,7,27,50,4,9,59,34,20,9.145517173375046,
svm,18,4.060865177014971,-4.4666416194924885,-0.10068034233425749,3,21,97,8,6,90,84,20,9.162661128485583,
svm,20,15.483451406970584,-4.9725563801475445,-2.7151538771009918,3,65,90,20,7,59,27,10,-6.741571823750542,
svm,27,-2.582494860982898,-5.719836572794275,-11.07489438380168,8,91,7,17,4,35,37,19,-0.3230513420289771,
svm,3,16.327033351565152,-4.632789248606262,-13.443854035923334,4,76,93,11,9,60,8,1,-2.606493286676674,
svm,29,13.243522201582,-4.57246798243372,-5.453121749586238,7,20,5,18,1,95,42,21,1.3035885827181133,
