0.2564637976402683,0.2564637976402683,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343
0.2564637976402683,0.2564637976402683,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343,0.2343434343434343
0.25122655122655124,0.25122655122655124,0.25122655122655124,0.25122655122655124,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.2499618029029793,0.24080298786181142,0.24080298786181142,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23562515915457105,0.23301926831338593
0.2642899584076055,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23430948136830487,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816,0.23043884220354816
0.2512774806892454,0.2512774806892454,0.25125201595789837,0.23825651472710307,0.23825651472710307,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968,0.22911467617349968
0.2329853153382565,0.2329853153382565,0.2329853153382565,0.2329853153382565,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264,0.22387742975978264
0.2799253034547152,0.2799253034547152,0.2799253034547152,0.24604872251931076,0.2447245564892624,0.2447245564892624,0.2447245564892624,0.2447245564892624,0.2447245564892624,0.2317460317460318,0.2317460317460318,0.2317460317460318,0.2317460317460318,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602,0.22780748663101602
0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593,0.23301926831338593
0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172,0.23695781342840172
0.25122655122655124,0.25122655122655124,0.24605721076309306,0.24605721076309306,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2395297512944572,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493,0.2317375435022493
0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.23822256175197354,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698,0.21871657754010698
