svm,19,-0.30494625731997616,-4.367789117181003,-12.013760696455192,4,86,9,17,5,84,7,17,-8.824803860009329,
svm,3,5.431438546930341,-7.728896800273963,3.8053141338596,3,64,81,3,9,51,24,12,8.094212770038682,
svm,13,-1.3891161527648048,-3.8354096476942345,-10.301481614627736,9,78,36,29,2,21,28,16,1.0309703550911529,
svm,18,1.369881281593166,-5.518727700866275,-4.5775089486560745,8,38,71,14,1,80,26,16,-0.3488484045822613,
svm,23,-0.021925782560693108,-4.843888724638873,4.747143756065036,8,12,37,20,1,45,37,11,9.391950088358344,
svm,13,-0.22543604893903435,-3.021782388830161,-11.318428540752242,4,45,88,11,7,42,87,26,-8.909958121640145,
svm,10,7.173667313070464,-8.82282127264305,-1.2787725987080911,8,65,64,19,3,20,43,4,-6.265994470379207,
svm,19,-0.5478297133713426,-3.877191258320442,12.390309070700948,4,11,76,29,7,24,75,10,-1.8310493768767433,
qda,19,-4.948997661617282,3.7219312722145794,-8.969033090828459,1,64,88,17,4,91,82,26,-0.7460889956986421,
svm,27,-0.8084320811172301,-3.217388228492256,10.842252749886445,5,64,51,18,9,70,37,2,3.8715167737423073,
