linsvm,15,1,1,4.141551923650361,5,49,49,15,5,49,49,15,1,
svm,15,-0.011024838710952167,-5.895770029413725,1,5,49,49,15,5,49,49,15,1,
svm,15,-1.2354734607927753,-4.055213706398499,1,5,49,49,15,5,49,49,15,1,
svm,15,-0.5271235573009072,-3.836337591748352,1,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,-1.2469861232140325,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,4.179414990707873,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,3.631049300611142,5,49,49,15,5,49,49,15,1,
svm,15,-1.1496783893215508,-4.927101887736356,1,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,2.141233190177573,5,49,49,15,5,49,49,15,1,
svm,15,4.351593279042678,-3.9962161075888893,1,5,49,49,15,5,49,49,15,1,
