svm,24,13.822627076471242,-5.342141703559308,4.152410118609204,7,80,9,25,6,50,96,28,-7.474338213496566,
svm,4,11.641572529205284,-4.765304959959801,5.157619376071867,8,28,16,3,6,71,24,27,1.1573921866615482,
svm,22,10.890167377288112,-5.12326290975569,2.758876275908378,8,23,41,29,9,72,25,25,-7.777230126959536,
svm,22,15.21970815443925,-5.605989335002425,7.08596166338376,8,87,7,20,6,91,28,3,-7.474338213496566,
svm,17,15.753249394273414,-5.698501206148707,8.028869307156576,6,82,4,15,8,6,68,9,-7.474338213496566,
svm,8,15.840153810617796,-5.858204119099888,5.668822678689043,9,97,17,8,9,70,31,30,-7.474338213496566,
svm,8,15.938412850878468,-5.546205717129208,4.152410118609204,5,42,9,5,5,88,29,2,-0.10381668137945965,
svm,6,13.158321705848461,-5.094828922947322,4.5638850371617075,2,30,94,24,10,21,93,30,-9.062896446026409,
svm,8,12.948039027664738,-5.532667212652461,3.317297056011995,8,18,7,26,6,35,43,30,-7.527195933564951,
svm,16,13.217191734437407,-5.05272438318973,-6.2516419107447145,4,59,98,20,8,16,87,28,7.474338213496564,
