svm,8,8.080333133365432,-8.639438698156646,-12.457230355827608,6,87,9,26,9,92,41,27,0.038049660331186175,
svm,3,16.54269583101267,-8.818899545094565,-6.741232006316327,10,31,14,1,3,49,32,11,-1.3486062112300488,
svm,5,5.021122900673671,-8.446997564092689,-6.493366158132833,3,23,54,14,5,23,43,19,1.7298755127464904,
svm,5,14.478025383738856,-8.780846822431739,-4.152410118609204,7,21,28,24,5,37,45,3,-5.800704907440068,
svm,20,2.0743916075074473,-8.3584928553973,-13.261797988427002,4,6,47,6,8,91,14,5,-3.8757852672882445,
svm,8,4.206962140661659,-8.731677494252242,-9.393474002586537,3,38,23,10,6,96,36,29,1.0504239603756442,
svm,2,14.921645570122667,-8.473099630721354,-5.896224368924425,9,12,79,22,7,90,20,28,-4.001766956388885,
svm,4,5.841426029622458,-8.8658257536487,-4.152410118609204,6,61,44,2,4,11,19,29,-3.856475355134984,
svm,3,7.021562990131034,-8.443167988140068,-4.152410118609204,10,13,88,29,1,99,8,3,-0.3546595727346826,
svm,1,15.549911539189392,-8.852690957754291,-4.69582669030984,10,65,44,26,6,59,27,29,-3.8470465469861734,
