svm,6,15.099637264431,-12.32503675102938,5.433311813625018,7,25,63,3,3,21,25,22,-3.4650926317650512,
svm,1,10.691477263207776,-10.045542010252216,14.563286839842458,3,46,71,5,6,81,66,28,3.92033780007476,
linsvm,19,-9.041873654261282,9.917225604241654,-3.9388687569731022,6,3,76,5,7,8,76,25,9.38633274382497,
svm,7,15.39358374555174,-12.637021239516933,-16.021096920724744,5,98,59,27,9,60,35,12,6.638484172464528,
svm,8,3.7154364343538653,-6.835481804619592,-10.543058877479078,6,55,18,28,7,2,61,15,-6.651283605476524,
svm,27,5.2866434166511596,-7.53235252980463,-6.257467095956553,5,58,34,25,4,19,68,26,8.085849566992499,
svm,15,12.436258594146242,-11.261107038461343,8.182064942315957,7,21,25,21,2,45,25,21,-2.8196373752001813,
svm,8,14.324309229193425,-12.131325332617333,5.494944791721117,5,28,74,9,8,87,28,2,6.593323498557686,
svm,15,10.098791664459469,-9.992142199228905,13.32736864351082,2,56,22,4,5,47,32,12,-9.896792946911008,
svm,5,14.994553627529442,-12.454921944051648,9.068858458445117,9,11,54,7,6,3,73,4,5.788601672459828,
