svm,12,1.081283700790319,-5.216695243276366,-5.626259228730209,2,45,12,5,1,97,15,1,0.6060661307716195,
svm,4,0.5814184010179595,-5.104078035348408,6.07132574002517,9,68,32,13,3,30,14,10,-2.4914460711655213,
svm,17,7.975067092779053,-9.271969252271184,-0.8892234476895009,6,80,22,14,3,95,9,7,-5.642062946913244,
svm,28,0.08623776982644671,-3.8993279985812492,15.69970548560202,7,91,4,14,7,84,40,16,0.0958320408515565,
svm,28,0.3400058083090549,-4.0378198088185435,-4.152410118609204,3,51,67,16,7,14,3,6,-2.4914460711655213,
svm,28,0.009573303459461613,-3.6150281301311917,-6.314529772013611,8,86,13,23,4,42,56,8,-7.474338213496566,
svm,26,5.595527242677186,-7.74750550210338,4.152410118609204,4,68,74,27,4,82,40,13,-0.5276197316948252,
svm,8,-0.7085678666611859,-3.565508901816939,4.152410118609204,5,57,35,8,4,78,10,10,-4.023779997216387,
svm,21,0.37429345212752807,-4.031985471981692,-5.217008873606119,8,61,72,10,4,8,28,6,-2.0992180119308372,
svm,12,0.22082591413444064,-3.949040037847112,4.784686910196299,8,15,46,3,4,17,79,25,-0.583748527615521,
