adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
rf,15,1,1,1,5,49,49,11,9,3,12,15,1,
rf,15,1,1,1,5,49,49,10,10,10,7,15,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
rf,15,1,1,1,5,49,49,19,9,91,3,15,1,
adab,15,1,1,1,5,49,49,15,5,49,49,28,1,
