svm,13,7.596497176379184,-5.415283523348339,-7.280966430164273,5,5,73,24,8,87,12,27,-7.284478016389103,
svm,14,7.909545513786238,-5.74934975878727,-13.493244200658921,1,19,96,13,5,59,50,22,3.7847009480997933,
svm,3,14.898349366129978,-9.898066431696478,-1.9405819329008587,5,47,69,21,9,71,93,11,1.320047566508924,
svm,2,7.808602181033642,-3.960898706080064,-8.583108777247622,5,15,98,4,4,46,44,5,5.960668245270476,
svm,17,8.36623890615471,-4.336882495822865,6.252321370179995,1,27,47,13,8,89,79,8,-5.519250697016893,
svm,29,12.078154866319434,-7.204696538847189,12.848163755866533,9,35,14,11,1,35,40,27,-7.827425689594437,
svm,23,14.732421329152064,-6.495946572275894,7.485900254179537,1,98,9,11,6,81,38,16,-9.41800029907328,
svm,18,10.836193916831558,-5.110096462263181,3.7248176675696314,2,19,59,13,2,69,96,21,-2.126610631035188,
svm,19,7.536655347752546,-3.8243565168394387,11.527188346214896,5,64,56,13,5,67,69,12,7.540424600959225,
svm,24,7.183874580365785,-3.941152669211565,-14.20783850960098,2,98,52,9,1,87,46,11,9.297718904891026,
