svm,15,-0.7095943482654601,-4.670161927511751,1,5,49,49,15,5,49,49,15,1,
svm,15,-1.7619846599022306,-4.6002547102851175,1,5,49,49,15,5,49,49,15,1,
svm,15,-3.4241459616590824,-5.070253186179922,1,5,49,49,15,5,49,49,15,1,
svm,15,-2.2413122040621225,-4.938054182504054,1,5,49,49,15,5,49,49,15,1,
svm,15,-3.599873031199227,-5.1947814197597,1,5,49,49,15,5,49,49,15,1,
svm,15,-1.9541521268666546,-4.767225956805731,1,5,49,49,15,5,49,49,15,1,
svm,15,-3.9170614505419827,-5.296253743729867,1,5,49,49,15,5,49,49,15,1,
svm,15,-1.482610572335572,-4.901439436447292,1,5,49,49,15,5,49,49,15,1,
svm,15,0.2169227096010964,-4.613425623725437,1,5,49,49,15,5,49,49,15,1,
svm,15,-1.7809713275221437,-5.079169610930737,1,5,49,49,15,5,49,49,15,1,
