svm,15,4.634877182632589,-6.996822188646393,1,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,3.6099576711991013,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,-3.578922025431204,5,49,49,15,5,49,49,15,1,
svm,15,16.016186483534486,-12.926544189820415,1,5,49,49,15,5,49,49,15,1,
svm,15,3.9696757216843217,-6.325155611481872,1,5,49,49,15,5,49,49,15,1,
svm,15,3.338212499665662,-6.28243498329889,1,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,-4.0223912335047505,5,49,49,15,5,49,49,15,1,
svm,15,15.796418701318064,-13.831445482851645,1,5,49,49,15,5,49,49,15,1,
linsvm,15,1,1,-3.93104420317529,5,49,49,15,5,49,49,15,1,
svm,15,10.285143585962068,-9.825902082173961,1,5,49,49,15,5,49,49,15,1,
