svm,8,10.134077725953265,-5.750093393238796,7.2365942587024605,6,93,13,16,9,9,50,11,-3.4044294112391684,
dt,1,-7.458028954320792,-1.5856493870700863,9.139651130459821,7,7,6,15,2,18,83,28,-4.2646084108720546,
svm,7,14.070499796060453,-4.733649570100599,8.269159662603645,5,25,25,26,3,40,24,14,-0.07401703640131352,
svm,21,15.905710086205556,-10.336747052456897,-7.108115250519353,5,4,59,3,6,49,57,7,-0.2646159149844678,
dt,18,2.900540732981735,-3.0210305569106026,5.7171581433124565,8,10,8,7,8,12,7,18,-2.4914460711655213,
knn,1,9.650047200202959,-9.937255000854,12.457230355827608,2,68,83,2,7,17,82,28,2.4914460711655213,
svm,3,15.673730430534984,-6.811098705475587,4.841852768216771,8,75,3,21,3,96,56,11,-2.4914460711655213,
svm,13,12.17950428608344,-6.80266325902101,5.66432931937171,2,3,32,25,5,72,33,27,-3.287336169075619,
svm,4,16.585567223393387,-7.711924053051169,-12.457230355827608,8,81,85,8,6,10,14,20,-2.4914460711655213,
dt,11,6.463550743552087,-13.21878929431633,4.984845390563983,8,7,2,19,1,67,28,19,1.12931262197597,
