svm,27,-0.695461830356173,-4.6011498092038305,-7.771583732070681,2,56,4,19,7,83,48,14,-4.163622255295677,
svm,6,-3.0193244283928777,-5.061103881348167,-12.189583959380933,10,37,14,23,5,62,80,11,-7.474338213496566,
svm,8,-2.0702887675032837,-4.926819160785367,-2.7513330645211216,4,59,6,25,2,27,64,7,-7.474338213496566,
svm,23,-3.087020545137573,-5.095374429259337,-7.168156301221892,2,80,44,12,4,85,50,17,-7.474338213496566,
svm,10,-3.556323280870977,-5.218762785808117,-11.385730811856408,7,39,27,27,9,12,88,13,-1.399440952812391,
svm,28,-1.8685322875510995,-4.430564009083044,-5.585952613360629,8,97,89,12,7,14,84,10,-7.474338213496566,
svm,29,-0.8218882771211344,-4.6653936569685115,-12.457230355827608,2,70,82,25,2,96,37,5,-7.220382696677264,
svm,26,-3.2088783730521957,-5.0670829826537265,-7.537578343629853,6,3,61,24,2,21,33,6,-3.6761735598462533,
svm,22,-3.959714499337945,-5.256354915569286,-12.457230355827608,2,54,32,4,2,82,6,12,-7.764371697850098,
svm,20,-1.3232046131089419,-4.98594348484756,-8.177683696781735,6,98,56,9,3,51,85,3,-9.86735074654583,
