dt,15,1,1,1,5,10,8,15,5,49,49,15,1,
dt,15,1,1,1,6,12,6,15,5,49,49,15,1,
knn,1,1,1,1,5,49,49,15,5,49,49,15,1,
knn,1,1,1,1,5,49,49,15,5,49,49,15,1,
svm,15,16.45974743365495,-6.123698632726645,1,5,49,49,15,5,49,49,15,1,
knn,1,1,1,1,5,49,49,15,5,49,49,15,1,
svm,15,16.431798921147095,-6.625691489824472,1,5,49,49,15,5,49,49,15,1,
dt,15,1,1,1,8,24,11,15,5,49,49,15,1,
dt,15,1,1,1,5,8,8,15,5,49,49,15,1,
svm,15,10.755004016555414,-4.154666984475597,1,5,49,49,15,5,49,49,15,1,
