svm,11,3.9699176804028404,-2.6146910139758415,7.127777576239854,8,74,4,3,7,81,19,22,-7.474338213496566,
svm,4,15.235655606008823,-2.4478318923092175,0.4615924567561187,7,32,54,13,1,99,73,11,-7.474338213496566,
svm,13,10.112836361154233,-2.2544276642696204,12.457230355827608,9,28,44,9,8,3,94,19,1.8691862559305648,
svm,5,2.667345838349707,-2.22475543967807,5.571941693857351,6,15,25,27,3,97,77,18,-2.4914460711655213,
svm,20,4.532505807182606,-2.667817009643496,0.03764878228594526,9,20,14,29,6,70,33,7,1.0527440485385142,
svm,7,2.5163281296362605,-2.3592642513812727,-5.949079562124966,8,67,5,14,9,93,85,20,2.4914460711655213,
svm,3,3.7038322863827133,-2.527023544015222,4.152410118609204,8,21,14,12,3,33,44,17,-0.9759421543560745,
svm,27,2.7360977974989744,-2.5917046423508374,3.289433824626542,9,64,2,1,5,27,89,19,2.4914460711655213,
svm,4,3.994499183635792,-2.426935569629226,4.152410118609204,7,59,20,21,9,77,78,18,-7.474338213496566,
svm,3,2.9099049439326095,-2.2690827142023746,-6.647257670772923,9,75,19,19,8,45,97,22,1.6913743169552244,
