svm,14,14.955158375071878,-12.398632153921305,7.2362431665332,6,32,19,17,7,4,54,24,-2.4914460711655213,
svm,15,11.470906163919953,-10.708247078422977,1.9482640817852932,8,14,14,8,6,23,15,24,0.6466474698147842,
svm,17,13.91828136307971,-11.867283715989355,-7.701161208507719,5,98,8,6,5,54,67,24,-0.28770528745399027,
svm,24,7.195312838071718,-8.464248640451165,4.034720844601683,5,74,26,2,8,74,45,18,0.6997741262201611,
svm,18,2.8200725280522576,-6.075907075656019,4.587318662638943,6,97,72,4,6,45,39,5,-0.6535957975132316,
svm,14,14.790788085021237,-12.333048393625178,-9.499134560882144,1,48,3,25,5,81,18,25,-7.474338213496566,
svm,28,8.847495440836184,-9.360538361678218,6.138136491241262,9,84,7,13,6,38,12,29,1.7414161916066302,
svm,12,9.71267785727607,-9.783708309052615,-4.152410118609204,5,17,41,11,7,11,28,27,7.474338213496564,
svm,15,10.766203388710249,-10.359895738737634,-8.78666086316134,6,14,36,9,1,87,64,15,0.2314229967483712,
svm,1,10.195602507892524,-10.14309474334246,-12.457230355827608,5,84,21,23,2,11,11,15,-0.4484095900716536,
